healthTOlarge,healthTOsmall,largeTOhealth,largeTOsmall,smallTOhealth,smallTOlarge
2.412963497,0.046553047,1.626408037,0.001465396,-0.080221366,0.688779489
17.45946899,0.007305904,1.024057379,0.019716206,0.141997216,0.192862815
-3.976193843,1.244175088,1.499376649,0.120685322,0.051828446,0.001064898
16.03490036,-2.075358028,-0.989682795,0.065014569,0.033878645,0.062237621
22.81144165,16.09668386,0.068878313,0.161290489,-0.011423087,0.140863024
-13.26194002,-7.210133816,-0.126869559,0.125894441,0.040390031,-0.959368302
3.448878363,1.770156154,0.115612593,0.079503136,-0.088146291,-0.431717249
7.860718152,0.509625915,0.173499599,0.204003242,-0.050232976,0.01428527
1.310723186,1.246459186,0.316529484,0.096582294,0.030382668,-0.10294836
2.030217248,-2.078034031,-0.288981057,-0.047965726,0.007032443,-0.155096942
-0.691136118,16.0967001,-0.012190578,0.073375077,-0.001290942,0.032168054
1.881425537,-7.196024121,0.054086349,-0.027139139,0.002458766,-0.010020856
7.488379272,1.769796673,-0.032332157,-0.034014749,0.081767644,0.001603568
1.902943755,0.518864296,-0.049254739,0.004900578,0.123792321,-0.075469391
-2.042641819,0.359147047,-0.02718738,-0.05774228,-0.040642977,-0.102446012
5.432722505,-0.351023482,-0.015486635,0.03697488,0.017451609,0.154639762
-5.695115945,-0.546320622,-0.073290397,0.01089668,-0.029021687,0.095435691
-13.40931941,-0.237096166,0.079481045,-0.036786166,0.039784546,0.06951661
9.347390141,-0.265500674,-0.028241866,0.008704459,-0.050902871,-0.110193086
-0.877108768,0.123107089,-0.088799993,-0.061444399,0.055112148,0.019393747
0.070349716,1.020851255,-0.009613747,0.005851512,-0.010699989,-0.029100967
-0.001287634,-1.684262734,-0.002779662,0.050365985,0.063432631,-0.033261812
-0.074066682,13.03618578,0.018234917,-0.036495094,0.031301377,0.000663171
0.062380933,-5.769395019,-0.0207261,4.0698541,-0.097448635,0.133503492
0.050985261,1.389163429,0.017851931,1.548833553,0.050454443,-0.009854818
0.042605046,0.472552096,0.010179171,-0.045844785,-0.016580151,0.030710539
0.107251091,0.12504992,0.032180718,-0.558830309,0.081097361,0.1111782
-0.104106701,-0.194524579,-0.001850044,0.376929892,0.058726456,0.076233335
0.027270151,0.137948243,0.049530604,4.351657515,-0.031842728,0.043383283
-0.103980059,0.051156817,-0.038706665,1.672083369,0.242523724,-0.060494175
-0.075659438,-0.013254805,0.026307921,-0.080909928,0.027139378,-0.076393271
-0.018496127,0.016113969,0.026317521,-0.555554267,-0.032388433,0.019992717
0.104167278,0.030521819,-0.048059322,0.390252467,-1.202826209,-0.108005611
0.105699006,-0.010049006,0.047140427,0.015552265,0.714434507,-0.110036031
0.055766444,0.089220291,-0.1129141,-0.07725723,0.896202609,0.05153732
-0.020410931,0.074333456,-0.062812884,0.03758307,0.440998126,0.073542601
0.140008359,-0.063852128,0.08019343,-0.036469719,1.158776834,-0.054251372
0.165950199,0.053740436,-0.028600948,-0.065991277,0.578607452,0.117995841
0.166636575,0.153212459,0.01671664,0.908217988,0.839810881,0.009923071
-0.034487742,-0.053377404,-0.083253267,-15.79502222,-0.505967737,0.018996824
0.008303839,-0.119609058,0.116378493,-7.583323409,-1.102062745,0.017678178
0.11466684,-0.01016989,0.065384009,24.81032681,2.100661092,-0.067365164
0.076181112,-0.004463334,0.071544012,8.935523113,-0.962940877,-0.051019219
-0.151015489,-0.208707317,0.016645185,0.007809239,1.033229899,0.052878954
0.098999646,0.031555252,0.171213888,-0.0854207,-1.906694053,-0.130046204
0.011682328,0.003555166,-0.798574485,0.046260986,-1.544108955,-0.021058825
5.540811922,0.0923902,0.277463142,0.036747,-0.32828647,-0.113353533
0.969145014,0.072086202,0.053783015,-0.058389893,0.427007163,-0.004714378
-0.189422338,0.011769625,0.289575588,0.09168366,0.89680071,-0.133444278
-1.449001979,0.014255473,-0.1928884,-0.009779481,1.209045809,-0.004732351
2.972942958,222.5380857,-0.254408104,0.133083496,2.97086118,0.02762931
6.299496104,292.7261205,0.127919339,-0.027630916,4.82136023,0.00626642
1.577874218,-40.9338257,0.102021131,0.132703214,1.245974431,0.04613711
-2.611311003,-24.47371594,-0.004222484,0.00773392,0.065758397,-0.014114436
3.525503044,39.77229129,-0.128562178,-0.085936253,-0.112412741,-0.053358319
-2.357227991,-14.89549263,0.050625324,0.056904828,0.144336813,0.03502546
-11.31158787,0.054578048,-0.210909323,-0.063497748,-0.104089839,-0.060966371
8.897422998,0.046464298,0.064757229,-0.019446614,-0.129344501,0.072921956
1.211268483,0.075514152,0.067949022,0.00847348,0.104604132,0.091732052
4.745297641,0.019050312,0.030788305,-0.09529905,0.145555945,-0.003578871
1.067464614,-0.069913016,-0.089670694,-0.119413301,0.039477659,0.13465435
-1.93629761,0.042506437,0.051222439,0.109841811,0.119871133,0.04780873
-1.292907337,0.089740639,0.02106217,0.022555036,0.133978191,0.053416469
3.797427379,0.000609568,0.011328368,0.011981994,0.262597128,-0.133495642
7.328472079,-0.005258877,0.085773227,-0.053884257,0.138790752,-0.053398167
0.802209006,0.094407725,-0.094418771,0.075081164,0.060573631,0.139077113
-3.093455253,0.035818352,0.18521869,-0.114923451,-0.02158812,0.064355338
2.722409483,-0.054282507,0.050714266,0.015774068,0.086947788,0.031778098
-1.956324353,0.037134226,0.22995953,0.240630812,-0.060412307,-0.025189854
-10.09849583,-0.052550535,-0.128533694,-3.369634417,0.07233522,-0.018589935
8.854500932,0.024881785,-0.01360706,1.518736966,0.060433269,0.051002773
0.585627331,0.075278158,-0.130419123,-1.131185218,-0.032012552,0.046398427
0.131970271,-0.050145895,-0.035061836,-2.912395138,-0.078843627,0.019613489
0.272442691,0.052713645,0.017847244,0.241619232,-0.0040922,-0.016472832
-0.158227899,0.086715866,0.053047026,-3.379929043,0.102160494,-0.06248388
0.158977182,-0.12817694,-0.008653858,1.516737628,-0.062469742,-0.024577758
0.30916738,0.106264772,-0.046446058,-1.125988203,-0.082638725,-0.015092024
0.537005288,-0.034767838,0.015507414,-2.909335443,0.144545579,0.051536731
0.252213505,-0.02679104,-0.021724565,0.136514797,-0.089552749,0.049195208
-0.268489285,0.016935709,0.029644113,-0.308922281,0.016097781,0.041558896
0.120242829,0.057941479,0.062593667,-0.249373682,0.144022878,-0.027614006
0.193713445,-0.090768081,-0.000436342,0.015578457,0.090927123,0.090610209
-0.479957495,0.053619692,-0.017234581,0.121026188,0.060174323,-0.002752657
0.680124024,0.056377203,0.030383486,0.204572071,-0.002200137,-0.03799427
0.289016483,0.027282996,0.010016662,-2.787265459,0.08346541,-0.071458279
0.069883476,0.176759298,-0.035664584,1.115379051,0.008969798,-0.015328493
-0.078474463,0.052203206,0.060960104,-0.83189277,0.000142308,0.046837658
0.023652737,-0.050258177,-0.059686607,-2.321321514,0.057499827,-0.002408924
0.035057453,0.022111504,0.011921797,0.248989049,-0.155035155,-0.04235279
0.015698143,0.067858387,-0.017734131,-0.099520261,0.081723894,0.029026442
0.145021343,-0.02751699,0.005630374,0.025354393,-0.063833191,0.006257999
-0.017301849,0.059646806,0.03430617,-0.025806771,-0.031481523,10.75512798
0.019304067,0.05352623,-0.019124353,0.042020412,-0.118202831,-2.21169974
0.084348291,-0.033528479,-0.063661649,0.018977325,0.097761596,-1.337942397
0.005414045,0.042014062,-0.01724304,-0.068750599,-0.047442338,-5.329176971
-0.038401707,-0.040386242,-0.054812363,-0.057874315,0.10623738,0.175604033
0.27729281,0.070190628,0.068977661,-0.011921928,0.056909519,-1.985815469
-0.165030532,-0.078919618,0.04394716,0.005607671,-0.101732216,-0.529437909
0.137190809,-0.032111107,0.057342602,0.089809918,0.028969591,-1.794511862
-0.04916832,0.062220691,1.56228832,-0.11029011,-0.020396817,0.790823838
0.1162105,-0.020774882,-11.72006978,0.212244948,-0.146412461,-6.135628273
-0.002030173,-0.014948624,4.870360676,-0.036766377,0.17228511,-2.614206692
-0.007872219,0.019466649,-1.505315919,-0.034523708,0.07604473,-3.130655989
0.097403208,0.061858709,4.91686781,0.023828561,0.141294831,7.007877422
0.208209638,0.1371847,-1.876389811,-0.046296862,0.033883195,-1.454987549
-0.227177988,0.015758945,-1.036812037,0.044079236,0.095165789,-0.898468617
-0.003128057,0.045517591,1.663730108,-0.003181367,-0.138245074,-3.496041046
0.06975717,0.001856677,1.270423216,-0.064711118,0.087766473,0.083330961
-0.08435082,-0.037046352,0.645926666,243.8220855,0.122542122,-1.19532631
0.500112177,-0.029314304,-1.690070969,78.95785354,-0.003794007,-0.231185576
0.111264977,0.051375268,0.301037767,-13.21603136,0.028196255,-1.165620798
0.191171623,0.028914138,-1.233049309,-13.2620897,0.057374017,0.496426018
0.094411687,0.085743761,0.102467945,30.9232528,-0.010005538,-3.835346513
-0.010539946,0.009193414,-0.030033039,0.052479734,0.001375156,-1.865852326
-0.006726292,-0.045044603,0.118751209,-0.031361694,0.002913399,-1.969638635
0.015252475,0.056693267,-0.16600878,-0.125362725,0.003853568,4.873652822
0.067594082,0.088522866,0.268658769,0.046249484,0.071568418,-1.001600744
0.024810633,-0.014976362,0.026588046,0.062575354,-0.001284113,-0.680879399
-0.152106007,0.036421044,0.08843207,0.063805503,0.00708673,-2.37450088
0.171033795,0.043094849,0.620924868,-0.094229737,0.008083162,0.034353865
0.013095064,-0.068376972,-0.202619692,-0.08503652,0.002368037,-0.827479381
-0.277855751,0.009895441,0.004039959,-0.102905254,0.00293796,-0.231359752
0.308585638,-0.142143663,-0.047092593,-0.209038647,0.007161786,-0.817045434
0.014062172,0.119049793,0.041415824,0.14817059,0.002844522,0.387587165
0.089304189,-0.013551411,0.012833054,-0.055393784,0.009629782,-2.768290561
0.022860696,5.131159611,-0.071246984,0.026211218,0.004220843,-1.189886715
0.069665187,1.219455404,0.031838798,0.000835804,0.004957404,-1.368662852
-0.033219357,-3.640428859,-0.04721522,0.003101846,0.033473151,0.069047791
-0.003867099,-2.933324428,0.083078972,0.156042381,0.219570459,-0.028780592
-0.122272964,6.11644763,-0.017509042,-0.070886706,0.007809292,0.031130154
0.094776766,8.212693553,0.026510527,0.054002496,0.002670251,0.040606867
0.008835342,1.971202983,0.113935909,-0.119078487,0.002576221,-0.156960773
-0.004540334,-5.294327958,0.023104367,0.072329109,0.001060783,0.058988218
0.089262797,2.197063452,-0.038211445,0.12301081,0.032843878,-0.107586141
0.107693447,1.642559715,-0.019368925,-0.045608257,0.001377093,0.069542962
-0.262158934,-14.64594595,-0.018253755,0.062000283,0.002918091,0.137825691
0.021237495,12.48587013,-0.063966777,-0.021590206,0.003856752,0.039214338
0.218150208,4.061456075,-0.061339305,0.060279766,0.071683469,-0.163502372
0.04517983,5.466825583,-0.020809965,0.063455699,-0.001249703,0.056770752
-0.012558967,1.330769037,-0.065834165,-0.074418479,0.007193693,6.000043591
0.011452696,-3.91826491,0.031185115,0.082830475,0.008089569,-1.076705587
0.029881742,-3.183846749,-0.004006766,0.003217827,0.002372029,-0.640965099
0.000235862,6.526999192,0.032235573,-0.01037929,0.00295051,-2.877884843
-0.05346578,8.788291685,0.025286283,-0.035146173,0.007234483,-0.113350253
0.089361277,2.177712436,-0.036882587,0.054669766,0.002864467,-0.967025517
-0.032573032,-5.660274461,0.010170485,-0.015372302,0.009642152,-0.556992568
0.049149955,2.304415436,0.103718545,0.057317138,0.004223818,-0.951368845
-0.043344902,1.713272461,0.024786424,0.065018498,0.00495986,0.776473291
0.031223407,-15.65263134,0.000248957,0.012888696,0.034365762,-3.363051848
-0.024602467,13.39035107,-0.02385648,-0.02764762,0.219646372,-1.110772142
0.040600734,4.33201233,-0.064452357,0.016065694,0.007810478,-1.471194841
0.097355143,0.126287154,0.029902013,-0.026223925,0.002675407,1.493901459
0.096566323,-0.056276531,0.012810493,0.027242852,0.002583493,-0.343934015
0.022330549,-0.005402853,-0.029926077,-0.056885072,0.001065038,-0.159390455
0.019301038,0.046250551,0.016168101,-0.030339113,0.032842567,-0.941837709
0.085737648,-0.063631805,-0.036062695,-0.070918524,0.08771375,-0.027234424
0.002626369,0.082047085,-0.043801816,-0.015277369,-0.327853581,-0.03112151
0.050502981,-0.036295602,-0.036307383,-0.037493039,-0.002211185,-0.162453387
-0.069180971,0.08059256,-0.049509015,0.08558716,0.002089458,-0.048325786
0.087425432,-0.029100916,0.000210383,-0.009534181,0.023843007,0.410041086
-0.026171431,-0.034008058,0.031701164,0.037022203,-0.033576993,-0.529024601
0.036381333,-0.14050259,-0.009739636,-0.011887622,0.008957798,-0.025205662
0.037345168,0.159400933,0.06054983,0.027421982,0.022632376,-0.396802086
-0.068297753,0.102971565,0.003469152,-0.073816617,0.202657326,5.436403552
-0.10635653,11.19840625,-0.016710183,-0.014789944,-0.556137139,-2.341072047
0.151291449,2.212481517,0.48792624,-0.117620104,-0.062550063,2.789607546
9.938643712,-2.323545088,-0.274134017,0.01489833,0.096205426,-6.49247534
-8.206294871,-1.054507999,-0.023648937,0.001826386,1.437001947,-3.998167968
-5.440175546,6.136803103,0.001489614,-0.097465529,-2.922263771,-3.292628261
-5.710598405,16.91958707,0.038613613,0.003051462,0.260292075,0.233351647
-0.893793105,0.140182439,0.005750431,-0.005149946,0.088589751,4.893768486
3.769085844,-4.455773946,-0.042393523,0.060979044,0.01346766,3.69123527
11.21138041,7.200683368,-0.034611784,0.044920092,-0.031143977,6.456085069
8.961230955,-10.14210257,-0.070160567,-0.02153386,-0.168874551,10.94507384
-2.654808827,-18.78308077,0.065449894,6.675064902,0.215983978,2.372161975
-9.817317055,16.67223512,-0.005067985,5.971820201,0.751066492,3.099191287
1.652284764,-3.661772291,0.116028208,1.178184056,-1.681664906,-1.414406016
4.644402007,0.095071085,-0.084013245,4.791885878,-0.002129907,1.696174623
-6.968423252,-0.043377873,-0.005570054,0.467911712,0.156549175,-3.58966572
-9.686160896,0.036731509,0.078241416,6.278017791,0.028139563,-2.222332418
6.477479723,-0.013431385,0.013488624,1.090546355,-0.024148682,-1.798641443
-5.380945777,0.022488635,0.066395219,-0.987374622,0.010561894,0.105535079
-3.543715542,0.137153469,0.041522408,-4.579920264,0.095985847,2.888158555
-3.724786342,0.07519405,0.0723902,0.98462102,0.007142147,2.088870652
-0.599419042,-0.004433158,-0.00032674,-2.820881132,-0.014466811,3.686135181
2.477496946,-0.004783517,0.036597919,-0.246463629,-0.03780308,6.243301619
7.309755229,-0.159828781,0.04888283,7.135111615,-0.012491606,1.363316335
5.713934612,0.025235724,-0.008606432,6.400116702,0.029782218,3.110843788
-1.82622257,0.274251716,-0.036258078,1.249817129,0.021442052,-1.411669293
-6.411014093,-0.091674128,0.069528265,5.08386252,-0.010353005,1.691800493
1.079142213,0.234936209,0.036436975,0.488980776,0.030914415,-3.588658841
2.97757974,-0.014707931,0.069176594,6.751055003,0.053769252,-2.225697561
-4.39320522,-0.183459649,-0.027708143,1.211173766,-0.033003189,-1.793038433
-6.386325581,0.184102829,0.029348067,-1.045440919,-0.177374192,0.09783905
4.492720459,0.225393097,-0.047059748,-4.931523832,0.23882678,2.891293026
-3.774669852,0.346315257,-0.029771213,1.040160589,0.018776427,2.08920201
-2.473295969,-0.026025632,0.248307669,-3.058627446,-0.003459323,3.681877791
-2.612395401,0.180117496,-0.215700362,-0.264893656,-0.094447349,6.254473469
-0.338521964,0.168472118,0.111724981,0.044225044,0.158202946,1.364434697
1.686186876,0.138146697,0.091874919,-0.137150259,0.080442702,8.862470851
5.113968883,0.08546418,0.043209397,0.028176006,-0.193321627,-2.225636535
4.039962632,-0.061505723,0.06069046,-0.057730493,-0.037894194,0.046503276
-1.16571961,0.031699313,0.048133402,0.043706174,0.116186291,-5.584909302
-4.475927473,0.104519509,0.036751734,0.044194337,0.007243127,-1.089442812
0.720077667,-0.06083219,-0.113610402,-0.027117737,-0.006254209,-2.104642146
2.034878244,0.104857029,0.137334859,-0.074713345,-0.074214808,-0.364414049
-3.093336685,0.013791066,3.107864993,0.054528403,0.030731677,0.187390434
-4.453695792,-0.103967447,2.978759926,-0.0444904,0.006930763,1.694739421
0.077800405,0.022419265,0.863523097,0.068420894,-0.000278236,-2.392124377
-0.047887256,0.011512247,1.32593507,0.021604132,-0.058183309,1.222501236
-0.005935485,-0.03730431,0.248682624,4.088149744,0.022483755,-1.418896492
0.104062109,0.131317629,-0.14419137,9.324033086,0.211805274,2.782391341
0.085906317,0.02092333,-0.383352174,-6.294439491,-0.226963641,-1.240374629
0.132287395,-0.073666142,-0.340938834,-26.27999231,-1.063013443,1.517943275
-0.007380413,0.070301907,-0.240741222,-9.170543094,2.359200516,-3.23989267
0.13406891,0.01016704,-0.665118855,-48.51053254,0.086318489,-1.964429982
-0.027298453,0.066142733,0.073620592,-6.473714161,-0.106519421,-1.546317409
-0.055984005,-0.1381389,-0.688984379,10.65144801,-0.23820222,0.135802871
-0.155852459,-0.160872336,1.181215885,34.66908872,1.008621829,2.513920722
-0.195924973,-0.034706067,1.455045805,-0.904731738,-0.000545865,1.795407951
0.161226263,0.030466482,0.98011311,10.73862623,-0.001639902,3.317943819
-0.066989988,0.159091281,0.385776396,4.117348666,-0.002611378,5.538864438
5.789829778,-0.144969116,2.602885458,0.027250272,0.038329866,1.186039282
-4.388908984,0.056648103,-0.057916685,-0.056700138,0.012482583,5.440515345
-2.97972963,0.082256058,-0.649721636,0.03665112,-0.002135034,0.476970736
-2.743649808,-0.039729409,2.162972068,-0.121660047,0.018976317,-1.127214697
-0.520622694,-0.099104551,1.681211402,0.023118024,0.088855134,-2.488091919
2.39129564,0.305056022,1.590912937,-0.048345638,0.014568333,-4.707248934
5.953849572,0.115052393,0.635553444,0.050338162,0.000410517,0.135105658
5.098400054,0.083642402,1.002938172,0.001197598,-0.103159601,-2.530912474
-1.267133259,-0.038449146,0.132990327,0.232379081,-0.032734267,-4.3734612
-5.733020205,0.08875702,0.017726676,-0.065784817,0.008226581,1.766885632
1.082409513,0.069604515,-0.358957456,-0.044010391,-0.000882347,-4.256805753
2.011965208,-0.161858311,-0.135889617,-0.016669087,0.030242627,4.744485378
-3.895488926,-0.028109694,0.0876039,0.16574078,0.06712198,1.989716762
-4.89939732,-0.133366642,-0.662742016,0.023029269,0.585942566,0.036440917
2.465355918,0.095791451,0.052507308,0.12371013,-1.775615049,-0.044775572
-2.11816955,0.103954395,-0.027276137,0.239633106,-0.012191855,-0.069963023
-0.286628692,-0.107905781,-0.006132178,-0.129771955,0.006019508,-0.026607668
-1.350799621,-0.063523727,0.009116092,0.089267006,0.001715592,-0.085048074
-0.909861202,0.038825868,-0.02103718,0.074175582,0.003660555,-0.01126034
0.373065728,0.044409044,0.031547867,0.035979795,0.004756306,0.009151553
2.112187995,9.833075144,-0.066609545,0.020357103,0.09032037,-0.053781214
1.395134753,-4.125331977,0.003938095,0.227838933,-0.001920857,-0.006889159
-0.108552797,-0.222546771,0.021766495,0.130125406,0.01011311,0.033552577
-2.26683787,-1.002598382,0.197288127,-0.074097455,0.010062474,-0.031947461
-0.230133978,7.409896616,0.016612589,0.02762793,0.002951809,0.097610363
1.640226536,-1.19572198,-0.003878842,-0.075534088,0.003744193,0.074688681
-1.277505706,2.774532396,0.002948489,0.043654714,0.009783087,-0.042759863
-3.786740353,19.59815821,0.018006117,-0.003982156,0.003749427,-0.013223894
12.87461015,-4.42344095,0.053712189,0.033995904,0.012044823,0.020570936
-1.762071455,18.05464624,0.039661758,-0.106041686,0.005221464,-0.049518914
2.593155589,25.69043938,-0.014838263,0.00220467,0.00614282,0.048581946
19.8823663,-14.92329869,0.054465244,-0.021290368,0.054987651,0.054208263
13.37655002,3.86490493,-0.041063687,0.140132791,0.271721471,0.007889743
24.59083281,9.843280929,0.05379863,-0.078897031,0.009638116,0.188296373
3.517330844,-4.121111593,0.042701482,0.069160339,0.003357878,0.038649944
9.519459909,-0.218339447,-0.137433397,-0.023710616,0.003195382,-0.070206354
-11.21700172,-1.004082408,0.019940627,0.032421464,0.001324282,-0.051908288
0.939653296,7.414439892,-0.016883859,0.046285084,0.040524677,4.453595415
41.45880447,-1.189362812,0.031057951,-0.090391196,0.103200318,-0.13422336
-7.97695273,2.776816601,-0.081544662,-0.150505966,0.113035587,-0.648602837
-13.10116221,19.60111962,0.006792467,0.046030877,0.12768202,-2.191311413
27.97691112,-4.417989089,-0.048777801,-0.221620206,0.08288969,-2.354489194
7.335484545,18.04169539,-0.009599491,0.014515415,0.009340698,-0.276294268
-0.919847316,25.66455676,-0.095600719,-0.036062295,-0.068107252,-1.220346539
1.628656255,-14.91261752,0.102999053,0.238115582,0.016948723,-2.500948341
11.33544597,3.86098499,-0.196621494,-0.119651313,-0.074807049,1.041492507
7.541141904,0.639139541,0.161993441,0.23075746,-0.147424703,-3.227976207
13.90981309,-0.152564704,0.027824762,0.03064484,0.01948645,2.122527609
2.034265308,-0.138790504,-0.116216999,0.029380771,0.022584381,0.702120636
5.487548923,-0.086320702,0.020724407,-0.071056467,0.094093915,1.77600318
-6.361771051,0.071232937,0.341952306,0.037016763,-0.006702877,-0.417828763
0.539509391,0.728931859,0.058564919,0.093032474,0.108210652,-0.359997886
23.59425865,-0.226231413,-0.062139908,0.0171179,0.116452332,-1.277524972
-4.683748601,-0.087599005,0.086105923,-0.071800178,0.008151091,0.199820693
-7.375186053,-0.071949983,0.034179423,0.046257511,0.107918224,0.054100101
15.99603494,-0.871235791,-0.086483797,0.03434338,-0.047964033,0.061486302
7.348294727,-1.001233946,0.072809089,0.017181768,-0.184997788,0.238995659
-0.921332024,0.642665741,0.009382979,-0.068036043,-0.113821388,0.386033677
1.620109686,-0.056844764,-0.018949497,0.155700643,-0.078332072,-0.650238492
11.33418014,8.024306698,0.091931949,0.092103586,0.072425684,-0.588342916
7.543727566,-3.331231749,0.031686825,1.534196314,0.205003906,-0.776893684
13.9097452,-0.301924824,0.053219776,-8.20430014,0.259792895,0.152869831
2.037107336,-0.886035359,-0.142913806,1.221966971,0.08815056,-0.208156861
5.498878603,6.036226771,0.050208555,3.17838249,0.200121762,-0.141844747
-6.348125718,-0.898936692,0.187551867,0.798219556,0.133829823,-0.028538997
0.53295923,2.230506181,0.133916195,-3.752221004,-0.126443756,0.008704143
23.58873601,15.74286285,0.181012209,0.841466602,-0.082323553,0.093327034
-4.699810107,-3.644022074,0.208572251,-1.795614144,-0.080672786,-0.094283883
-7.382490862,14.58871182,-0.034064613,3.184746748,0.146120105,0.045527316
16.00239028,20.70562085,0.023486224,8.066011958,-0.030064378,0.350850859
10.71951622,-11.95865591,-0.048859753,1.231621258,0.23251445,-0.266371945
-6.373076007,3.120613859,0.023219014,0.018837546,1.41014957,-0.215707639
-2.853108086,0.134021619,0.020723374,1.537857592,1.199449654,0.00868471
1.613152318,0.053181498,-0.078601412,-8.210791314,1.621651237,0.055952835
2.870855373,-0.038872766,0.014169317,1.218747257,1.295632894,0.009743505
9.450737282,0.024946949,-0.017173823,3.168814954,-0.425420525,0.104527713
8.926709505,-0.012696441,0.035593207,0.794535182,1.13784984,0.050230524
8.995915979,-0.000656087,-0.015588619,-3.769805502,-0.559072333,-0.012970674
-5.107319956,-0.050684759,0.027059825,0.837567007,-0.086893926,0.040469916
-6.770763264,0.16438452,0.042992293,-1.790389485,1.346760677,0.096472257
12.57207546,0.043318849,-0.015328771,3.193655095,0.321073653,0.034171053
1.152053141,0.116769256,0.075767245,8.058517734,0.319548591,0.05782658
-8.763502228,0.073120685,-0.07636369,1.234425077,2.562529918,-0.168223708
0.662865846,-0.076640505,0.039978825,0.011598456,5.280541454,3.69E-05
6.558771225,0.146518246,0.012018371,0.329170724,-0.907612899,0.041897282
-0.790593404,0.125903589,-0.034746327,-0.739113419,0.290827422,0.118039984
1.397379936,0.002056029,0.041409165,-0.088214097,-0.654585222,-0.112620214
10.08045656,-0.11814175,0.015184471,-0.207769076,-2.260721946,0.029839586
6.667950487,-0.006429182,-0.016452505,-0.019405782,-0.704653394,0.069055055
12.39058654,0.106988946,0.017413717,0.12995905,-2.450821125,-0.103341782
1.86804111,-0.054005521,-0.009908593,0.140784077,-0.067031836,-0.004550749
4.806427274,-0.036233862,0.052198872,-0.369019175,-0.611213889,-0.115029542
-5.699210468,0.161252521,-0.018738088,0.416428702,1.326268392,0.06581627
0.501520542,-0.014130617,-0.037802422,-0.39080624,0.286882097,-0.043130392
21.01421433,-0.080829089,0.410255419,-0.105320493,0.168043065,-0.295693435
-4.172000274,-0.081663787,-0.161123783,-0.424855494,0.435283661,0.120110207
-6.560511891,0.033325931,-0.294803391,1.270571298,0.073159848,0.161249328
14.25113678,0.073479039,-1.76785498,-6.629481465,0.059781337,0.17862284
7.288496393,0.319737,-1.635632704,0.890149897,0.081864485,0.085959068
-4.515642928,-0.152393511,-0.723656808,2.460020312,-0.062074178,-0.080243873
2.670181664,0.166255883,1.964721723,0.599552073,-0.029235484,0.103685323
-1.551180498,0.284448558,-0.306326476,-3.132917544,-0.033025127,0.114349596
-1.978355304,-0.141919212,-0.780838718,0.683435452,-0.231722515,0.067151463
-1.093293326,0.221495938,2.870271317,-1.514794579,0.248896642,-0.018241971
-0.753731,0.064619499,0.261143211,2.70487201,0.131397744,0.077875099
1.806304871,-0.227682321,-1.517002716,6.479465271,0.087282642,0.044256344
4.30913787,0.112398913,0.814888599,0.983271845,0.260611342,-0.072346002
-5.101747736,-0.289808573,1.672544226,-0.019262968,0.268920428,-0.059630735
-0.826164435,-0.357754523,0.31291333,0.191181637,0.070478879,-0.015949453
3.884755434,0.165754456,0.563727453,-0.197768634,0.056122757,0.003240979
0.597142836,0.123080867,-0.782405275,-0.017893967,0.000988676,0.00120401
-6.751816846,0.115517821,0.166989919,0.028696383,0.022606668,0.00479396
0.060010672,-0.047880646,0.419719408,-0.077098644,0.07552944,0.025678869
-0.138294807,-0.015626707,-1.641704658,-0.073942251,0.087901988,0.015009899
-0.026194523,0.040242741,0.003283397,-0.038841761,0.061845696,0.010272436
-0.016444859,0.022096157,-0.071885067,-0.011077669,0.062686848,0.0035846
-0.000932303,0.054014232,0.051162872,-0.005870508,0.139618246,0.044626427
-0.013268894,0.015420464,0.101171637,-0.030792436,0.01872731,0.013164866
-0.019921985,0.114467436,-0.007329256,0.079529496,0.053067519,1.757606364
-0.031639237,-0.022623091,-0.051678506,0.031674389,0.127614476,0.999902846
0.002489745,-0.020712376,-0.074641676,0.04754378,0.03112811,1.000315836
-0.077558426,-0.030324194,0.032623623,-0.086907356,-0.071020829,0.514305508
-0.076793542,0.05878478,-0.031918297,-0.078820051,0.082641829,0.890566925
-0.052860223,0.130250902,-0.143208588,-0.028797288,-0.011078783,0.014332876
0.03985215,309.355848,0.021541973,-0.001126724,0.090266026,0.000708925
-0.013313064,74.74082432,-0.03985125,-0.039735674,0.071742847,0.002950063
0.085669952,-220.6157172,0.029982158,0.008735921,0.134544106,0.011474855
-0.085803021,-179.692642,0.040911593,0.015842883,0.035330937,0.011859228
0.07870188,368.1673788,-0.05658538,-0.043250256,0.105536027,-0.002352506
0.026069735,501.6469022,-0.024938569,0.011428965,0.044819622,0.001248888
0.084604096,110.6565821,0.024052767,0.054557502,-0.056568118,0.000951046
0.095968638,-331.0813739,0.001045439,-0.051081189,0.059218707,0.001818255
0.120683804,142.7777687,-0.043769407,0.184241928,-0.229048966,0.003241353
0.036429944,78.66189118,0.087010559,-0.207576301,-0.046978742,0.00120533
-0.1167117,-909.2571877,0.026504058,0.268457077,0.08267669,0.00479314
-0.148256714,771.2838315,-0.092757133,0.0675998,-0.274070486,0.025914916
0.015827809,241.0817763,0.078855795,0.032972398,0.081797127,0.015165141
-0.086185251,0.144077918,0.061945088,-0.013229511,0.436431792,0.010380258
-0.017798257,0.025092474,0.096486782,0.057176305,0.351504191,0.003586831
-0.171843371,-0.23533379,0.057371492,-0.058213923,0.332501161,0.04478472
